timestamp;test-class;test-method;time;description;result
2021-08-25 11:48:16.902;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6478;[4] recordIndex=3, title=sex, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:48:23.848;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6618;[5] recordIndex=4, title=sex a a a a a a a a, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:48:30.806;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6615;[6] recordIndex=5, title=million dollars a a a a a a a, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:48:37.68;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6548;[7] recordIndex=0, title=test descripcion, description=null, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:48:44.629;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6665;[8] recordIndex=1, title=test descripcion, description=esta descripcion tiene 500 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:48:51.609;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6682;[9] recordIndex=2, title=test descripcion, description=esta descripcion tiene 501 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:48:58.427;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6537;[10] recordIndex=3, title=test descripcion, description=sex, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:05.421;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6627;[11] recordIndex=4, title=test descripcion, description=sex a a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=29.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:12.346;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6626;[12] recordIndex=5, title=test descripcion, description=million dollars a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=29.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:19.163;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6533;[13] recordIndex=0, title=sex a a a a a a a a, description=sex a a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:26.061;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6584;[14] recordIndex=1, title=million dollars a a a a a a a, description=million dollars a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:32.938;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6593;[15] recordIndex=2, title=test fecha, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/08/30 17:50, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:40.12;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6852;[16] recordIndex=3, title=test fecha, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/29 17:50, workload=1.0, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:49:47.068;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6635;[17] recordIndex=4, title=test fecha, description=descripcion, periodInitial=2021/09/29 17:50, periodFinal=2021/09/29 17:49, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:54.018;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6650;[18] recordIndex=5, title=test fecha, description=descripcion, periodInitial=2022/09/29 17:50, periodFinal=2021/09/29 17:49, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:01.127;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6825;[19] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2020/09/29 17:50, periodFinal=2020/09/29 18:50, workload=1.0, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:50:08.361;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6877;[20] recordIndex=1, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:15.226;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6582;[21] recordIndex=2, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.1, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:22.209;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6683;[22] recordIndex=3, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=26.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:29.456;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6919;[23] recordIndex=4, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.59, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:50:36.341;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6552;[24] recordIndex=5, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.60, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:43.435;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6724;[25] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=0.60, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:50.559;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6759;[26] recordIndex=1, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=-1, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:57.395;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6541;[27] recordIndex=2, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=-0.01, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:51:04.543;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6820;[28] recordIndex=3, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=-0.60, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:51:11.572;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6730;[29] recordIndex=4, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.01, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:51:18.755;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6799;[30] recordIndex=5, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=200, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:51:25.591;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6520;[31] recordIndex=0, title=titulo, description=test link, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=999.10, link=esto no es un link, isPublic=true;OK
;;updateTasksNegative Average;6657,322581;;
2021-08-25 11:44:37.038;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8305;[1] recordIndex=0, title=m, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:44:45.653;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8314;[2] recordIndex=1, title=este titulo tiene 79 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:44:54.289;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8338;[3] recordIndex=2, title=este titulo tiene 78 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:45:03.444;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8856;[4] recordIndex=3, title=mm, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:45:11.607;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;7851;[5] recordIndex=4, title=test descripcion, description=m, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:45:19.725;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;7818;[6] recordIndex=5, title=test descripcion, description=mm, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:45:28.902;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8882;[7] recordIndex=0, title=test descripcion, description=esta descripcion tiene 499 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:45:37.717;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8446;[8] recordIndex=1, title=test descripcion, description=esta descripcion tiene 498 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:45:46.732;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8713;[9] recordIndex=2, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 17:50, workload=0.00, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:45:55.347;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8303;[10] recordIndex=3, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 17:51, workload=0.01, link=null, isPublic=true;OK
2021-08-25 11:46:04.142;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8495;[11] recordIndex=4, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:50, workload=0.59, link=null, isPublic=false;OK
2021-08-25 11:46:13.222;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8812;[12] recordIndex=5, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:50, workload=1.00, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:46:21.788;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8282;[13] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
2021-08-25 11:46:30.56;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8474;[14] recordIndex=1, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:50, workload=23.59, link=http://www.sample-app.com, isPublic=false;OK
2021-08-25 11:46:39.219;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8317;[15] recordIndex=2, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:50, workload=24.00, link=null, isPublic=true;OK
2021-08-25 11:46:47.982;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8477;[16] recordIndex=3, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:51, workload=24.01, link=null, isPublic=false;OK
2021-08-25 11:46:56.659;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8382;[17] recordIndex=4, title=test link, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:51, workload=24.01, link=http://www.sample-app.com, isPublic=false;OK
2021-08-25 11:47:04.78;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;7823;[18] recordIndex=5, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 17:50, workload=26.59, link=null, isPublic=true;OK
2021-08-25 11:47:13.842;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8747;[19] recordIndex=0, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/12/30 17:50, workload=999.59, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:47:22.668;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8535;[20] recordIndex=1, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/12/30 17:50, workload=999.00, link=null, isPublic=true;OK
2021-08-25 11:47:31.331;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8344;[21] recordIndex=2, title=sex a a a a a a a a a, description=test spam word, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
2021-08-25 11:47:40.13;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8470;[22] recordIndex=3, title=test spam word, description=million dollars a a a a a a a a, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
2021-08-25 11:47:49.408;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8952;[23] recordIndex=4, title=sex a a a a a a a a a, description=sex a a a a a a a a a, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
;;updateTasksPositive Average;8432;;
;;Grand Average;5388,027668;;
