timestamp;test-class;test-method;time;description;result
2021-08-25 11:49:32.029;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6608;[4] recordIndex=3, title=sex, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:39.29;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6933;[5] recordIndex=4, title=sex a a a a a a a a, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:46.485;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6700;[6] recordIndex=5, title=million dollars a a a a a a a, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:54.414;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7525;[7] recordIndex=0, title=test descripcion, description=null, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:01.856;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7148;[8] recordIndex=1, title=test descripcion, description=esta descripcion tiene 500 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:10.184;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7981;[9] recordIndex=2, title=test descripcion, description=esta descripcion tiene 501 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:18.627;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7897;[10] recordIndex=3, title=test descripcion, description=sex, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:25.553;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6575;[11] recordIndex=4, title=test descripcion, description=sex a a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=29.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:32.544;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6698;[12] recordIndex=5, title=test descripcion, description=million dollars a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=29.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:40.116;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6982;[13] recordIndex=0, title=sex a a a a a a a a, description=sex a a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:47.679;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7142;[14] recordIndex=1, title=million dollars a a a a a a a, description=million dollars a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:50:54.917;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6883;[15] recordIndex=2, title=test fecha, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/08/30 17:50, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:51:03.332;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;8010;[16] recordIndex=3, title=test fecha, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/29 17:50, workload=1.0, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:51:12.648;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;8762;[17] recordIndex=4, title=test fecha, description=descripcion, periodInitial=2021/09/29 17:50, periodFinal=2021/09/29 17:49, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:51:26.308;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;12694;[18] recordIndex=5, title=test fecha, description=descripcion, periodInitial=2022/09/29 17:50, periodFinal=2021/09/29 17:49, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:51:34.45;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7588;[19] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2020/09/29 17:50, periodFinal=2020/09/29 18:50, workload=1.0, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:51:41.855;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7033;[20] recordIndex=1, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=1.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:51:50.164;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7797;[21] recordIndex=2, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.1, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:51:57.277;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6726;[22] recordIndex=3, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=26.0, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:52:04.496;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6871;[23] recordIndex=4, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.59, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:52:11.899;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7015;[24] recordIndex=5, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.60, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:52:19.18;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6886;[25] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=0.60, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:52:27.43;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7895;[26] recordIndex=1, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=-1, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:52:37.049;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;9182;[27] recordIndex=2, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=-0.01, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:52:46.072;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;8498;[28] recordIndex=3, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=-0.60, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:52:54.243;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7740;[29] recordIndex=4, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workload=0.01, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:53:02.509;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7695;[30] recordIndex=5, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workload=200, link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:53:10.041;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7089;[31] recordIndex=0, title=titulo, description=test link, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=999.10, link=esto no es un link, isPublic=true;OK
;;Promedio updateTasksNegative;7514,16129;;
2021-08-25 11:45:43.735;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9182;[1] recordIndex=0, title=m, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:45:53.391;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9251;[2] recordIndex=1, title=este titulo tiene 79 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:46:02.978;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9117;[3] recordIndex=2, title=este titulo tiene 78 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:46:12.181;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8865;[4] recordIndex=3, title=mm, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:46:21.456;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8962;[5] recordIndex=4, title=test descripcion, description=m, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:46:30.41;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8592;[6] recordIndex=5, title=test descripcion, description=mm, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:46:38.947;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8239;[7] recordIndex=0, title=test descripcion, description=esta descripcion tiene 499 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:46:47.86;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8635;[8] recordIndex=1, title=test descripcion, description=esta descripcion tiene 498 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workload=1.00, link=null, isPublic=true;OK
2021-08-25 11:46:56.855;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8630;[9] recordIndex=2, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 17:50, workload=0.00, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:47:05.894;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8575;[10] recordIndex=3, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 17:51, workload=0.01, link=null, isPublic=true;OK
2021-08-25 11:47:15.568;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9363;[11] recordIndex=4, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:50, workload=0.59, link=null, isPublic=false;OK
2021-08-25 11:47:25.008;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9114;[12] recordIndex=5, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:50, workload=1.00, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:47:34.448;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9082;[13] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
2021-08-25 11:47:44.23;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9435;[14] recordIndex=1, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:50, workload=23.59, link=http://www.sample-app.com, isPublic=false;OK
2021-08-25 11:47:53.079;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8525;[15] recordIndex=2, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:50, workload=24.00, link=null, isPublic=true;OK
2021-08-25 11:48:01.746;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8198;[16] recordIndex=3, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:51, workload=24.01, link=null, isPublic=false;OK
2021-08-25 11:48:10.5;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8428;[17] recordIndex=4, title=test link, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:51, workload=24.01, link=http://www.sample-app.com, isPublic=false;OK
2021-08-25 11:48:19.766;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8944;[18] recordIndex=5, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 17:50, workload=26.59, link=null, isPublic=true;OK
2021-08-25 11:48:29.238;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;9161;[19] recordIndex=0, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/12/30 17:50, workload=999.59, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:48:37.733;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8138;[20] recordIndex=1, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/12/30 17:50, workload=999.00, link=null, isPublic=true;OK
2021-08-25 11:48:46.572;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8514;[21] recordIndex=2, title=sex a a a a a a a a a, description=test spam word, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
2021-08-25 11:48:55.013;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8115;[22] recordIndex=3, title=test spam word, description=million dollars a a a a a a a a, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
2021-08-25 11:49:03.551;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksPositive;8165;[23] recordIndex=4, title=sex a a a a a a a a a, description=sex a a a a a a a a a, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workload=1.01, link=null, isPublic=true;OK
;;Promedio updateTasksPositive;8749,130435;;
;;Promedio general;6012,418972;;
